id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1275112706647838720,1275112706647838720,1592845534000,2020-06-22,13:05:34,EDT,182550490,ashlyn68,Christine Starr,,@josephproudusa I felt yesterday literally tortured by watching Fox News Sunday! Chris Wallace as the election is approaching is reaching new heights of hate & hypocrisy!  Wallace's doctor is cherry picked that discusses Covid19 & he clearly hates Trump as does most of his panel!,['josephproudusa'],[],[],0,0,0,[],[],https://twitter.com/ashlyn68/status/1275112706647838720,False,,0,,,,,,,"[{'user_id': '182550490', 'username': 'ashlyn68'}, {'user_id': '1162395019514384384', 'username': 'josephproudusa'}]",,,,
1275112706073407488,1275112706073407488,1592845534000,2020-06-22,13:05:34,EDT,969234271557881857,ostrumam,Ostrum AM 🌎,,Two economists from @IMF examine the impact of #Covid19 on #insurers and urge central banks looking to preserve credit supply to account for changes in insurer risk appetite  https://buff.ly/3dpfHum  via @voxeu #Insurance #InstitutionalInvestors,"['imf', 'voxeu']",['https://buff.ly/3dpfHum'],[],0,0,0,"['#covid19', '#insurers', '#insurance', '#institutionalinvestors']",[],https://twitter.com/OstrumAM/status/1275112706073407488,False,,0,,,,,,,"[{'user_id': '969234271557881857', 'username': 'OstrumAM'}, {'user_id': '1260941', 'username': 'imf'}, {'user_id': '15342208', 'username': 'voxeu'}]",,,,
1275112706018881539,1275112706018881539,1592845534000,2020-06-22,13:05:34,EDT,75038720,donegal_news,Donegal News,,Third of new Covid-19 cases are in people under 35 -  https://donegalnews.com/2020/06/third-of-new-covid-19-cases-are-in-people-under-35/ …,[],['https://donegalnews.com/2020/06/third-of-new-covid-19-cases-are-in-people-under-35/'],[],0,0,0,[],[],https://twitter.com/Donegal_News/status/1275112706018881539,False,,0,,,,,,,"[{'user_id': '75038720', 'username': 'Donegal_News'}]",,,,
1275112705440067594,1275112705440067594,1592845534000,2020-06-22,13:05:34,EDT,205195655,maxplanckpress,Max Planck Society,,Unusual silence: global project will study the impact of the “#anthropause” - the period of reduced human mobility due to #Covid19 - on #wildlife  https://bit.ly/3epeAMz  @univofstandrews @SchoolofBiology @fondazionemach @maxplanckpress @unikonstanz @Senckenberg @animaltracking pic.twitter.com/ieJN6pLhei,"['univofstandrews', 'schoolofbiology', 'fondazionemach', 'maxplanckpress', 'unikonstanz', 'senckenberg', 'animaltracking']",['https://bit.ly/3epeAMz'],['https://pbs.twimg.com/media/EbIcPPQWkAAIFAZ.jpg'],0,0,0,"['#anthropause', '#covid19', '#wildlife']",[],https://twitter.com/maxplanckpress/status/1275112705440067594,False,,0,,,,,,,"[{'user_id': '205195655', 'username': 'maxplanckpress'}, {'user_id': '19910826', 'username': 'univofstandrews'}, {'user_id': '1389727591', 'username': 'SchoolofBiology'}, {'user_id': '62760325', 'username': 'fondazionemach'}, {'user_id': '160286320', 'username': 'unikonstanz'}, {'user_id': '85120200', 'username': 'Senckenberg'}, {'user_id': '2240363107', 'username': 'animaltracking'}]",,,,
1275112705418919937,1275112705418919937,1592845534000,2020-06-22,13:05:34,EDT,1271094409094770690,columns__,The Columns,,"Final year MBBS students to be deployed for Covid-19 duties

 http://www.thecolumns.in/go/67 
@cmohry @anilvijminister @police_haryana @MoHFW_INDIA @HaryanaTweets pic.twitter.com/wNUrGisV0M","['cmohry', 'anilvijminister', 'police_haryana', 'mohfw_india', 'haryanatweets']",['http://www.thecolumns.in/go/67'],['https://pbs.twimg.com/media/EbIcPl7UEAE6-3k.jpg'],0,0,0,[],[],https://twitter.com/columns__/status/1275112705418919937,False,,0,,,,,,,"[{'user_id': '1271094409094770690', 'username': 'columns__'}, {'user_id': '2919390704', 'username': 'cmohry'}, {'user_id': '317832990', 'username': 'anilvijminister'}, {'user_id': '887564756629966848', 'username': 'police_haryana'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '715662259', 'username': 'HaryanaTweets'}]",,,,
1275112703783104513,1275112703783104513,1592845533000,2020-06-22,13:05:33,EDT,772667836384874496,covensure,Covensure Brokerage,,Serbian ruling party wins by landslide in Europe's first Covid-19 election - Politico  http://dlvr.it/RZ7rl0  pic.twitter.com/QQz2UuBA3z,[],['http://dlvr.it/RZ7rl0'],['https://pbs.twimg.com/media/EbIcPwUUEAExeG9.jpg'],0,0,0,[],[],https://twitter.com/Covensure/status/1275112703783104513,False,,0,,,,,,,"[{'user_id': '772667836384874496', 'username': 'Covensure'}]",,,,
1275112701979586560,1275112701979586560,1592845533000,2020-06-22,13:05:33,EDT,3494386878,cortezpusd,Cortez Wizards,,"Cortez Elementary Children may continue to receive ""grab n go"" meals or emergency food at COVID-19 emergency feeding sites offered by schools and community locations, even if they are receiving P-EBT benefits.  https://ca.p-ebt.org/es  pic.twitter.com/almuovCOtA",[],['https://ca.p-ebt.org/es'],['https://pbs.twimg.com/media/EbIcPgoUMAACPgF.jpg'],0,0,0,[],[],https://twitter.com/CortezPUSD/status/1275112701979586560,False,,0,,,,,,,"[{'user_id': '3494386878', 'username': 'CortezPUSD'}]",,,,
1275112701375606785,1275112701375606785,1592845533000,2020-06-22,13:05:33,EDT,1162199867130875905,mahoningmatters,Mahoning Matters,,"Columbiana County reports 21 new COVID-19 cases over weekend, no new deaths  https://www.mahoningmatters.com/local-news/columbiana-county-reports-21-new-covid-19-cases-over-weekend-no-new-deaths-2453514?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/UFldwePZsZ",[],['https://www.mahoningmatters.com/local-news/columbiana-county-reports-21-new-covid-19-cases-over-weekend-no-new-deaths-2453514?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/EbIcPqCU8AAu01h.jpg'],0,0,0,[],[],https://twitter.com/MahoningMatters/status/1275112701375606785,False,,0,,,,,,,"[{'user_id': '1162199867130875905', 'username': 'MahoningMatters'}]",,,,
1275112700746457089,1275112050629308416,1592845532000,2020-06-22,13:05:32,EDT,1059870062272831488,nkprasa77247245,NK Prasad(#CAA_NRC Supporter),,"Sir, pl confirm that covid19 morotorium is not applicable WCDLs carved out of CC a/c under credit delivery mechanism,though d same r part of Working capital. Banks say RBI don't allow morotorium on WCDLs & claim the same r overdue.
@narendramodi @nsitharaman
@RBI @DasShaktikanta","['narendramodi', 'nsitharaman', 'rbi', 'dasshaktikanta']",[],[],0,0,0,[],[],https://twitter.com/NKPrasa77247245/status/1275112700746457089,False,,0,,,,,,,"[{'user_id': '1059870062272831488', 'username': 'NKPrasa77247245'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '58243368', 'username': 'nsitharaman'}, {'user_id': '478432912', 'username': 'RBI'}, {'user_id': '2966532212', 'username': 'DasShaktikanta'}]",,,,
1275112698724921354,1275112698724921354,1592845532000,2020-06-22,13:05:32,EDT,1022876491900698629,ormgmtnews,OR Management News,,"7 steps to help regain OR capacity after COVID-19: 
 https://www.ormanagement.net/Clinical-News/Article/06-20/Key-Steps-to-Regain-OR-Capacity-After-COVID-19/58681?utm_source=Social&utm_medium=twitter&utm_campaign=0622capac … #surgtwitter #COVID19",[],['https://www.ormanagement.net/Clinical-News/Article/06-20/Key-Steps-to-Regain-OR-Capacity-After-COVID-19/58681?utm_source=Social&utm_medium=twitter&utm_campaign=0622capac'],[],0,0,0,"['#surgtwitter', '#covid19']",[],https://twitter.com/ORMgmtNews/status/1275112698724921354,False,,0,,,,,,,"[{'user_id': '1022876491900698629', 'username': 'ORMgmtNews'}]",,,,
1275112698561298433,1275112698561298433,1592845532000,2020-06-22,13:05:32,EDT,897526354832392192,bowalephilip,ALABI ADEBOWALE P,,Covid -19 is real.... Please stay  Safe  https://twitter.com/NCDCgov/status/1275106512747343875 …,[],['https://twitter.com/NCDCgov/status/1275106512747343875'],[],0,0,0,[],[],https://twitter.com/bowalephilip/status/1275112698561298433,False,https://twitter.com/NCDCgov/status/1275106512747343875,0,,,,,,,"[{'user_id': '897526354832392192', 'username': 'bowalephilip'}]",,,,
1275112698452348933,1275112698452348933,1592845532000,2020-06-22,13:05:32,EDT,2475724410,endangered_nj,Endangered NJ,,"Sadly finding discarded masks and gloves on my walks. Yes, wear masks but RT @NewJerseyDEP dispose of your masks properly  #covid19  pic.twitter.com/mTvqgHR7KY",['newjerseydep'],[],['https://pbs.twimg.com/media/EaZ8gTyWsAIKAwl.jpg'],0,0,0,['#covid19'],[],https://twitter.com/Endangered_NJ/status/1275112698452348933,False,,0,,,,,,,"[{'user_id': '2475724410', 'username': 'Endangered_NJ'}, {'user_id': '959089722218999810', 'username': 'NewJerseyDEP'}]",,,,
1275112696762023944,1275092435992031240,1592845532000,2020-06-22,13:05:32,EDT,1124553667250675712,muhdbakir,@Bakeer,,But lack of an effective logistics system system does not facilitate easy movement of covid19 patients to the treatment centres,['channelstv'],[],[],0,0,0,[],[],https://twitter.com/muhdbakir/status/1275112696762023944,False,,0,,,,,,,"[{'user_id': '1124553667250675712', 'username': 'muhdbakir'}, {'user_id': '125346858', 'username': 'channelstv'}]",,,,
1275112696342622210,1275112696342622210,1592845531000,2020-06-22,13:05:31,EDT,950824252562903040,unicefchief,Henrietta H. Fore,,"Universal child benefits can be a lifeline — protecting vulnerable families from deepening levels of poverty and deprivation, and helping to save countries from catastrophic societal and economic impacts of #COVID19.  https://uni.cf/3eba3gq ",[],['https://uni.cf/3eba3gq'],[],0,0,0,['#covid19'],[],https://twitter.com/unicefchief/status/1275112696342622210,False,,0,,,,,,,"[{'user_id': '950824252562903040', 'username': 'unicefchief'}]",,,,
1275112693389762560,1275112693389762560,1592845531000,2020-06-22,13:05:31,EDT,826532166,supplychain123,EverythingSupplyChain.com,,SUPPLY CHAIN DISRUPTION: Looks like the coronavirus is increasing in several areas. Get ahead of the curve by understanding areas that may be disrupted by the coronavirus.   https://www.supplychaintoday.com/coronavirus-death-toll-nears-100000-while-americans-congregate/ … #supplychain #disruption #coronavirus #pandemic #COVID19 #SCM #Logistics,[],['https://www.supplychaintoday.com/coronavirus-death-toll-nears-100000-while-americans-congregate/'],[],0,0,0,"['#supplychain', '#disruption', '#coronavirus', '#pandemic', '#covid19', '#scm', '#logistics']",[],https://twitter.com/supplychain123/status/1275112693389762560,False,,0,,,,,,,"[{'user_id': '826532166', 'username': 'supplychain123'}]",,,,
1275112693343682566,1275112693343682566,1592845531000,2020-06-22,13:05:31,EDT,2279164303,simontruetory,Simon Allison,,"When Bozo said he wanted us to separate completely from our EU partners, of whom France, Germany and Italy are the largest, is this what he had in mind? 
Daily new confirmed COVID-19 deaths  https://ourworldindata.org/coronavirus-data-explorer?zoomToSelection=true&time=2020-05-13..&country=GBR~DEU~FRA~ITA&deathsMetric=true&dailyFreq=true&smoothing=7 …",[],['https://ourworldindata.org/coronavirus-data-explorer?zoomToSelection=true&time=2020-05-13..&country=GBR~DEU~FRA~ITA&deathsMetric=true&dailyFreq=true&smoothing=7'],[],0,0,0,[],[],https://twitter.com/simontruetory/status/1275112693343682566,False,,0,,,,,,,"[{'user_id': '2279164303', 'username': 'simontruetory'}]",,,,
1275112691410108416,1275112691410108416,1592845530000,2020-06-22,13:05:30,EDT,1217293817210200064,agulunwoke,NwokeAgulu,,NSW premier says people should rethink travel to Melbourne amid Covid-19 spike | World news  https://www.telegramnewsnigeria.com/nsw-premier-says-people-should-rethink-travel-to-melbourne-amid-covid-19-spike-world-news/ …,[],['https://www.telegramnewsnigeria.com/nsw-premier-says-people-should-rethink-travel-to-melbourne-amid-covid-19-spike-world-news/'],[],0,0,0,[],[],https://twitter.com/AguluNwoke/status/1275112691410108416,False,,0,,,,,,,"[{'user_id': '1217293817210200064', 'username': 'AguluNwoke'}]",,,,
